Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
7762;hr Ÿ curlingu;mu§;m+m;null
7762;hr Ÿka curlingu;§ena;§+m;null
7763;stýedovì hr Ÿ;;pý¡d+m;null
7764;hodnota;penØ§n¡ vyj dýen¡;§;null
7765;hodnota;smØna;§;null
7766;u§itek;kupovan‚ho zbo§¡;m;null
7766;hodnota;kupovan‚ho zbo§¡;§;null
7767;pýednastaven  hodnota;z…stane, nezmØn¡-li ji u§ivatel;pý¡d+h;null
7768;Ÿist  hodnota;domu;pý¡d+§;null
7769;stejn  hodnota;;pý¡d+§;null
7770;maximum;;s;null
7770;maxim ln¡ hodnota;;pý¡d+§;null
7771;namØýen  hodnota;;pý¡d+§;null
7771;m¡ra;;§;null
7772;Ÿist  hodnota, netto hodnota;;pý¡d+§;null
7773;nomin ln¡ cena, nomin ln¡ hodnota;finance;pý¡d+§;null
7774;pýibli§n  hodnota;;pý¡d+§;null
7775;nomin ln¡ hodnota;bankovky Ÿi mince;pý¡d+§;null
7776;osoba;lidsk  bytost;§;null
7776;ŸlovØk;;m;null
7777;osoba;;§;null
7777;jedinec, ŸlovØk;;m;null
7778;zodpovØdn  osoba;za projekt;pý¡d+§;null
7779;ne§ douc¡ osoba;;pý¡d+m;null
7780;osoba oplìvaj¡c¡ moudrost¡;;§+pý¡d+§;null
7781;osoba ud vaj¡c¡ tempo;;§+pý¡Ÿ ned+s;null
7782;stýedobod;;m;null
7782;kl¡Ÿovì prvek;;pý¡d+m;null
7782;kl¡Ÿov  osoba;;pý¡d+§;null
7783;povØýen  osoba;;;null
7784;tvrdit;prohlaçovat;ned;null
7784;trvat na sv‚m;prohlaçovat;ned+pýedl+z jm;null
7785;tvrdit;metalurgie;4p dok;null
7786;tvrdit;;4p ned;null
7787;tvrdit, prohlaçovat;;4p ned;null
7787;prohl sit;;4p dok;null
7788;ý¡kat, tvrdit;uv dØt n zor;4p ned;null
7788;ý¡ci, ý¡ct;;4p dok;null
7789;tvrdit, prohlaçovat;;ned;null
7790;tvrdit, prohlaçovat;;4p ned;null
7790;budit zd n¡, vzbuzovat zd n¡;;ned+s;null
7790;prohl sit;;4p dok;null
7790;vzbudit zd n¡;;dok+s;null
7791;prohlaçovat, tvrdit;;4p ned;null
7791;prohl sit;;4p dok;null
7791;trvat na;;6p ned;null
7792;tvrdit, prohlaçovat;;4p ned;null
7793;tvrdit, prohlaçovat;;;null
7794;prohlaçovat, tvrdit;;4p dok;null
7795;tvrdit, prohlaçovat;;4p ned;null
7795;prohl sit;;4p dok;null
7796;tvrdit, prohlaçovat;;4p dok;null
7797;tvrdit, prohlaçovat;;4p ned;null
7797;prohl sit;;4p dok;null
7798;vypov¡dat;u soudu;ned;null
7798;tvrdit, udat;u soudu;4p dok;null
7799;tvrdit §e je;;;null
7799;prohlaçovat se za;;4p;null
7800;mezin rodn¡;;pý¡d;null
7800;internacion ln¡;form lnØ;pý¡d;null
7800;mezist tn¡;mezi st ty;pý¡d;null
7801;zahraniŸn¡, mezin rodn¡;ciz¡;pý¡d;null
7802;Mezin rodn¡ mØnovì fond;;;null
7803;zejm‚na;;;null
7804;speci lnØ;;pý¡sl;null
7804;zejm‚na, hlavnØ;;pý¡sl;null
7805;hlavnØ, pýev §nØ, pýedevç¡m, zejm‚na;;pý¡sl;null
7806;obzvl çtØ, zvl çtØ, zejm‚na;;pý¡sl;null
7807;hlavnØ, pýedevç¡m, zejm‚na;;pý¡sl;null
7808;v prvn¡ ýadØ;;pýedl+Ÿ¡sl+§;null
7808;hlavnØ, zejm‚na;;pý¡sl;null
7809;zejm‚na, hlavnØ, obzvl çœ;;pý¡sl;null
7810;hlavnØ, pýedevç¡m, zejm‚na;;pý¡sl;null
7810;v prvn¡ ýadØ, v prv‚ ýadØ;;pýedl+pý¡d+§;null
7811;hlavnØ, zejm‚na;;pý¡s;null
7812;zejm‚na, pýedevç¡m;;;null
7813;restaurace s nekvalitn¡m j¡dlem, zejm‚na sma§enìm;;;null
7814;hlavnØ, zejm‚na;;;null
7815;aktivita;Ÿasto v mno§n‚m Ÿ¡sle;§;null
7815;Ÿinnost;;§;null
7816;Ÿinnost;podniku;§;null
7817;Ÿinnost;;§;null
7818;Ÿinnost;;§;null
7819;duchovn¡ Ÿinnost;;pý¡d+§;null
7820;reklamn¡ Ÿinnost;povol n¡;pý¡d+§;null
7820;propagace;povol n¡;§;null
7821;podezýel  Ÿinnost;;pý¡d+§;null
7822;n zor;vìsledek myçlen¡;m;null
7822;m¡nØn¡;;s;null
7823;pohled, n hled;;m;null
7823;stanovisko;;s;null
7823;n zor;;m;null
7824;n zor;;m;null
7824;m¡nØn¡, pýesvØdŸen¡;;s;null
7825;n zor;;m;null
7825;m¡nØn¡;;s;null
7826;n zor;pozice;m;null
7826;myçlen¡;ideologie;s;null
7827;tvrzen¡;argument;s;null
7827;n zor;argument;m;null
7828;n zor;;m;null
7828;m¡nØn¡;;s;null
7829;n zor;;m;null
7830;n zor;;m;null
7830;m¡nØn¡;;s;null
7831;zast vat n zor, bìt n zoru;;ned+m;null
7831;myslet si;;4p ned;null
7831;domn¡vat se;;ned;null
7832;postoj k;;3p m;null
7832;n zor na;;4p m;null
7833;n zor na;;4p m;null
7834;n zor, postoj;;m;null
7834;pozice;;§;null
7835;n zor, postoj;;m;null
7835;pýesvØdŸen¡;;s;null
7836;nesouhlasit;;ned;null
7836;bìt proti;;ned+pý¡sl;null
7836;m¡t jinì n zor;;ned+pý¡d+m;null
7837;zmØnit n zor;;dok+m;null
7837;vr tit se;k p…vodn¡mu z mØru;dok;null
7838;zmØnit n zor;;;null
7838;rozmyslet si to;;;null
7839;nesouhlasnì n zor;;;null
7839;minoritn¡ votum;form lnØ;;null
7840;udØlat si n zor;;;null
7841;vyj dýit sv…j n zor;nemlŸet;;null
7842;vyj dýit sv…j n zor;nemlŸet;;null
7843;souhlasit;;;null
7843;m¡t stejnì n zor;;;null
7844;ý¡ci od plic sv…j n zor;;;null
7844;vynadat;;3p;null
7844;vypl¡snit;;4p;null
7845;vyj dýit sv…j n zor, nemlŸet;;;null
7846;m¡t odvahu ý¡ci sv…j n zor;;;null
7847;obhajovat sv…j n zor;;;null
7848;§¡t;bìt na§ivu;ned;null
7849;§¡t;bìt st le na§ivu;ned;null
7849;bìt na§ivu;;ned+pý¡sl;null
7850;§¡t;sluçnØ;ned;null
7851;aktivita;;§;null
7851;§ivo, ruçno;;pý¡sl;null
7851;§¡t;pýenesenØ;ned;null
7852;§¡t;;ned;null
7852;na§ivu;;pý¡sl;null
7853;§¡t;;ned;null
7853;bydlet, bydlit;;ned;null
7854;§¡t;pýenesenØ: ruçn‚ mØsto;ned;null
7855;bydlet, §¡t;;ned;null
7856;koexistovat;;ned;null
7856;§¡t pospolu;;pý¡d+pý¡sl;null
7857;§¡t si jako v bavlnce;;;null
7858;pohlavnØ §¡t;;;null
7859;§¡t a nechat §¡t;;;null
7860;§¡t oddØlenØ;;;null
7861;§¡t jako mu§ a §ena;;;null
7862;u§¡vat si;;;null
7862;§¡t si;;;null
7863;§¡t na hranØ;;;null
7864;§¡t Ÿi zemý¡t;;;null
7865;jm‚no;;s;null
7865;kýestn¡ jm‚no;;pý¡d+s;null
7866;jm‚no;;s;null
7867;jm‚no;;s;null
7868;pojmenovat;;4p dok;null
7868;d t jm‚no;;3p dok+s;null
7868;ý¡kat;;3p dok;null
7869;d t jm‚no;;3p dok+s;null
7869;pojmenovat;;4p dok;null
7869;ý¡kat;;3p dok;null
7870;d t jm‚no;;3p dok;null
7870;pojmenovat, nazvat;;4p dok;null
7871;kýestn¡ jm‚no;;pý¡d+s;null
7872;podstatn‚ jm‚no;;pý¡d+§;null
7872;substantivum;;s;null
7873;u§ivatelsk‚ jm‚no;;pý¡d+s;null
7873;login;slang;m;null
7874;pýivlaståovac¡ jm‚no;gramatika;pý¡d+m;null
7874;pýivlaståovac¡ z jmeno;gramatika;pý¡d+s;null
7875;pý¡davn‚ jm‚no;;pý¡d+s;null
7875;adjektivum;;s;null
7876;podstatn‚ jm‚no;;pý¡d+§;null
7876;substantivum;;s;null
7877;podstatn‚ jm‚no;;pý¡d+§;null
7878;pojmenov n¡, jm‚no;;s;null
7878;n zev;;m;null
7879;n‚st jm‚no;;;null
7879;jmenovat se;;;null
7880;kýestn¡ jm‚no;;;null
7881;dobr‚ jm‚no;;;null
7882;dobr‚ jm‚no;firmy;;null
7883;d¡vŸ¡ jm‚no;;;null
7884;jm‚no po såatku;;;null
7885;umØleck‚ jm‚no;;;null
7886;jm‚no ulice;;;null
7887;vr tit;to give back;4p dok;null
7887;d t zp tky;;4p dok+pý¡sl;null
7887;vracet;;4p ned;null
7888;vr tit;;4p dok;null
7888;vracet;;4p ned;null
7888;d t zp tky;;dok+pý¡sl;null
7889;vr tit;do p…vodn¡ho stavu;4p dok;null
7889;vracet;do p…vodn¡ho stavu;4p ned;null
7890;vr tit;poŸ¡taŸe: akce v menu;4p dok;null
7890;zpØt;poŸ¡taŸe: akce v menu;pý¡sl;null
7891;vr tit se;j¡t zp tky;dok;null
7891;vracet se;;ned;null
7892;vr tit se;pýij¡t zp tky;dok;null
7893;nahradit, refundovat;;4p dok;null
7893;nahrazovat, refundovat;;4p ned;null
7893;vr tit pen¡ze;;dok+m mn;null
7893;vracet pen¡ze;;ned+m mn;null
7894;vr tit se;;dok;null
7894;vracet se;;ned;null
7895;vr tit pen¡ze;platit n klady;dok+m mn;null
7895;krìt n klady, nahrazovat n klady;platit n klady;ned+m mn;null
7895;pokrìt n klady, nahradit n klady;platit n klady;dok+m mn;null
7895;refundovat;platit n klady;dok;null
7896;d t zpØt, vr tit zpØt;um¡stit zpØt;4p dok+pý¡sl;null
7896;d vat zpØt, vracet zpØt;um¡stit zpØt;4p ned+pý¡sl;null
7897;obnovit, vr tit, navr tit;do p…vodn¡ho stavu;4p dok;null
7897;obnovovat, vracet, navracet;do p…vodn¡ho stavu;4p ned;null
7898;vr tit se;j¡t zpØt;dok;null
7898;vracet se;j¡t zpØt;ned;null
7899;vr tit, zruçit, zvr tit;;4p dok;null
7899;vracet, ruçit;;4p ned;null
7900;splatit, zaplatit, vr tit;pen¡ze;4p dok;null
7900;spl cet, platit, vracet;pen¡ze;4p ned;null
7901;splatit, oplatit, opØtovat, vr tit;laskavost;4p dok;null
7901;spl cet, opl cet, opØtovat, vracet;laskavost;4p ned;null
7902;splatit, oplatit, opØtovat, vr tit;;4p dok;null
7902;spl cet, opl cet, opØtovat, vracet;laskavost;4p ned;null
7903;vr tit se k;;3p dok;null
7903;nav zat na;;4p dok;null
7904;opakovat se, vracet se;jev;ned;null
7904;zopakovat se, vr tit se;;dok;null
7905;vr tit se;k t‚matu;dok;null
7906;zmØnit n zor;;dok+m;null
7906;vr tit se;k p…vodn¡mu z mØru;dok;null
7907;vr tit se;ke star‚ technologii;dok;null
7908;vr tit se k;ve vzpom¡nk ch;3p dok;null
7909;vr tit se;;;null
7910;vr tit se nohama na zem;;;null
7911;vr tit, oplatit;pomsta;4p;null
7912;vr tit, oplatit;pomsta;;null
7913;vr tit to nØkomu;pomsta;;null
7914;vr tit se;;;null
7915;vr tit se do;;2p;null
7915;vr tit se k;;3p;null
7916;vr tit se;kari‚ra;;null
7917;oplatit;;4p;null
7917;vr tit to, spoŸ¡tat to;;3p;null
7918;obr tit tok Ÿasu;;;null
7918;vr tit se zp tky;;;null
7919;zpr va;noviny;§;null
7919;report §;delç¡ publicistickì £tvar;§;null
7920;vzkaz;pro nepý¡tomn‚ho;m;null
7920;zpr va;;§;null
7921;zpr va;;§;null
7921;e-mail, email, mail, mejl;;m;null
7922;vzkaz;hlasovì z znam;m;null
7922;zpr va;;§;null
7923;vzkaz;;m;null
7923;zpr va;;m;null
7924;sdØlen¡, ozn men¡, hl çen¡;;s;null
7924;zpr va;;§;null
7925;zpr va;zaslan ;§;null
7926;zpr va;hl çen¡;§;null
7927;popis;;m;null
7927;zpr va o;;6p §;null
7927;z znam;;m;null
7928;zpr va o;;6p §;null
7928;z znam;;m;null
7928;z pis;p¡semnì;m;null
7929;exkluzivn¡ zpr va;;pý¡d+§;null
7929;exkluzivn¡ rozhovor;;pý¡d+m;null
7930;mimoý dn  zpr va, bleskov  zpr va;pýeruçen¡ programu;pý¡d+§;null
7931;nevìznamn  zpr va;;pý¡d+§;null
7932;çifrovan  zpr va;;pý¡d+§;null
7933;podrobn  zpr va;;;null
7934;smlouva;;§;null
7934;kontrakt;;m;null
7935;£mluva, dohoda, smlouva;smlouva;§;null
7935;ujedn n¡;smlouva;s;null
7935;konvence;smlouva;§;null
7936;smlouva, dohoda;;§;null
7936;pakt;;m;null
7937;dohoda, smlouva;konkr‚tn¡;§;null
7938;smlouva, dohoda;;§;null
7938;pakt;;m;null
7939;smlouva, dohoda;p¡semnost;§;null
7940;smlouva o poskytov n¡ slu§eb;napý. uŸeå;§+pýedl+s+§ mn;null
7941;dohoda, smlouva;mezin rodn¡ apod.;§;null
7941;pakt;;m;null
7942;pracovn¡ smlouva;;;null
7943;bod;;m;null
7943;t‚ma;;s;null
7944;bod;geometrie;m;null
7945;bod;sk¢re;m;null
7946;bod;bod jedn n¡;m;null
7946;polo§ka;;§;null
7947;z chytnì bod;;pý¡d+m;null
7947;stopa;k ýeçen¡;§;null
7947;vod¡tko;k ýeçen¡;s;null
7947;kl¡Ÿ;k ýeçen¡;m;null
7948;uzlovì bod;doprava;pý¡d+m;null
7949;styŸnì bod;;pý¡d+m;null
7950;orientaŸn¡ bod;na mapØ;pý¡d+m;null
7951;orientaŸn¡ bod;ud v n¡ smØru;pý¡d+m;null
7952;mrtvì bod;;pý¡d+m;null
7952;bezvìchodn  situace;;pý¡d+m;null
7953;uzel;s¡œ, diagram apod.;m;null
7953;uzlovì bod;s¡œ, diagram apod.;pý¡d+m;null
7954;opØrnì bod, z chytnì bod;horolezectv¡;pý¡d+m;null
7955;opØrnì bod, z chytnì bod;;pý¡d+m;null
7956;pozorovac¡ bod;;pý¡d+s;null
7957;bod na obrazovce;;m+pýedl+§;null
7958;bod varu;;;null
7959;d t kan ra;sport;3p;null
7959;nepovolit ani bod;sport;3p;null
7960;pýipadat;;3p ned;null
7960;shled vat, pokl dat za, pova§ovat za;;4p ned;null
7961;pova§ovat, pokl dat;;4p ned;null
7962;posuzovat, vidØt;;4p ned;null
7962;pokl dat, pova§ovat;;4p dok;null
7962;pohl¡§et na, nahl¡§et na;;4p ned;null
7963;pova§ovat, pokl dat;;4p ned;null
7964;pova§ovat, pokl dat;;4p ned;null
7964;myslet si o;;6p dok;null
7965;pova§ovat, pokl dat;;4p ned;null
7966;pova§ovat za;;4p ned;null
7967;cenit si, v §it si, pova§ovat si;;2p ned;null
7967;oceåovat;;4p ned;null
7968;pova§ovat za, pokl dat za;;4p ned;null
7968;m¡t za to;;ned+pýedl+z jm;null
7968;mysleti se;;ned;null
7969;pova§ovat za, pokl dat za;;4p ned;null
7970;dØlat, Ÿinit, obn çet;;4p;null
7970;dosahovat;2p;;null
7970;lze pokl dat za, lze pova§ovat za;podobat se;4p;null
7970;zd  se bìt;podobat se;;null
7971;pova§ovat za;;4p;null
7972;pova§ovat za;idiota apod.;4p;null
7973;zahraniŸn¡;;pý¡d;null
7973;ciz¡;;pý¡d;null
7973;importovanì, dovezenì;zbo§¡;pý¡d;null
7974;zahraniŸn¡;s¡dl¡c¡ v zahraniŸ¡;pý¡d;null
7975;zahraniŸn¡;;pý¡d;null
7975;z moýskì;za moýem;pý¡d;null
7976;zahraniŸn¡, mezin rodn¡;ciz¡;pý¡d;null
7977;ciz¡, zahraniŸn¡;;pý¡d;null
7978;zahraniŸn¡ vØci, zahraniŸn¡ z le§itosti;;pý¡d+§ mn;null
7979;kniha;psan  pr ce;§;null
7979;kn¡§ka;;§ zdrob;null
7980;titul;kniha;m;null
7980;kniha;;§;null
7981;kniha;na zapisov n¡;§;null
7982;kniha;£Ÿetn¡;§;null
7983;£Ÿetn¡ kniha;;pý¡d+§;null
7984;v zan  kniha;;pý¡d+§;null
7985;v zan  kniha;;pý¡d+§;null
7986;svazek;;m;null
7986;objemn  kniha;;pý¡d+§;null
7987;v zan  kniha;;;null
7988;obr zkov  kniha;;;null
7989;kapesn¡ kniha;;;null
7990;dos hnout, doc¡lit;;2p dok;null
7990;dok zat;;4p dok;null
7991;dok zat;;4p dok;null
7991;dokazovat;;4p ned;null
7992;schopnì;schopnost;;null
7992;dok zat;schopnost;;null
7992;moci;mo§nost;;null
7993;zvl dnout;;4p;null
7993;dok zat;;4p;null
7994;dok zat sv‚ tvrzen¡;;;null
7995;minuta;çedes t sekund;§;null
7996;kter koli minuta, kter koliv minuta;;;null
7997;pý¡liç;;pý¡sl;null
7998;pý¡liç n roŸnì;;pý¡sl+pý¡d;null
7999;pý¡liç n roŸnì;;pý¡sl+pý¡d;null
8000;pý¡liç, pýespý¡liç;;pý¡sl;null
8000;nadmØrnØ;;pý¡sl;null
8001;nadm¡ru, nadmØrnØ;;pý¡sl;null
8001;pý¡liç, pýespý¡liç;;pý¡sl;null
8001;pýehnanØ, pýemrçtØnØ;;pý¡sl;null
8002;pý¡liç zjednoduçuj¡c¡;;pý¡sl+pý¡Ÿ ned;null
8002;schematickì;pý¡liç zjednoduçenì;pý¡d;null
8003;pý¡liç komplikovanì;;pý¡sl+pý¡d;null
8004;nadm¡ru, pý¡liç;;pý¡sl;null
8005;rozvaýenì;;pý¡d;null
8005;pý¡liç dlouho vaýenì;;pý¡sl+pý¡sl+pý¡d;null
8006;ukl dat pý¡liç mnoho pr ce;;3p ned+pý¡sl+z jm+§;null
8006;pýetØ§ovat;prac¡;4p dok;null
8007;pý¡liç komplikovanì;;pý¡sl+pý¡d;null
8007;vyumØlkovanì;;pý¡d;null
8008;pý¡liç se starat;jako kvoŸna;pý¡sl+ned;null
8009;£Ÿtovat pý¡liç;;ned+pý¡sl;null
8010;£Ÿtovat pý¡liç;;ned+pý¡sl;null
8011;vØdØt a§ pý¡liç dobýe;;4p;null
8012;pý¡liç pozdØ;;;null
8013;najet pý¡liç bl¡zko;na jin‚ auto;;null
8014;pý¡liç silnì soupeý pro;;4p;null
8015;miliarda;1 000 000 000;Ÿ¡sl;null
8016;miliarda;1 000 000 000;§;null
8016;miliarda;1 000 000 000;Ÿ¡sl;null
8016;bilion, bili¢n;1 000 000 000 000;m;null
8016;bilion, bili¢n;1 000 000 000 000;Ÿ¡sl;null
8017;pozdØ;v noci;pý¡d;null
8017;konec;;m;null
8018;pozdØ;ne podle pl nu;pý¡sl;null
8018;m¡t zpo§dØn¡;to be late;ned+s;null
8018;pozdn¡, opo§dØnì;;pý¡d;null
8019;pý¡liç pozdØ;;;null
8020;n vrh;;m;null
8020;n kres, n Ÿrt, n rys;obr zek;m;null
8021;n vrh;p¡semnì;m;null
8022;n vrh;n mØt;m;null
8023;n vrh;hlasovat apod.;m;null
8024;nab¡dka;;§;null
8024;n vrh;;m;null
8025;nemravnì n vrh, nesluçnì n vrh;sexu ln¡;pý¡d+m;null
8025;n vrh;sexu ln¡;m;null
8026;n vrh;;m;null
8026;doporuŸen¡;;s;null
8027;n vrh;;m;null
8027;§ dost;;§;null
8028;n vrh, pl n;;m;null
8029;n pad, n vrh;;m;null
8029;pýedstava;;§;null
8030;n vrh z kona;;m+m;null
8030;pýedloha z kona;;§+m;null
8031;n vrh, n kres, pl n;;m;null
8032;navrhnout;;4p dok;null
8032;pýedlo§it n vrh;;2p dok+m;null
8032;navrhovat;;4p ned;null
8032;pýedkl dat n vrh;;2p ned+m;null
8033;d…le§itì, vìznamnì, z va§nì;s d…sledky;pý¡d;null
8034;d…le§itì, vìznamnì, z va§nì;hodnì zaznamen n¡;pý¡d;null
8035;vìznamnì, d…le§itì;;pý¡d;null
8036;podstatnì, nezbytnì;nutnì;pý¡d;null
8036;§ivotnØ d…le§itì;nutnì;pý¡sl+pý¡d;null
8037;vìznamnì, d…le§itì;;pý¡d;null
8037;bohatì, z mo§nì;ŸlovØk;pý¡d;null
8038;d…le§itì, vìznamnì, z va§nì;;pý¡d;null
8039;d…le§itì, podstatnì, relevantn¡;tìkaj¡c¡ se t‚matu;pý¡d;null
8040;znaŸnì, podstatnì, d…le§itì;;pý¡d;null
8041;vìznaŸnì, vìznamnì, d…le§itì;ŸlovØk;pý¡d;null
8042;z va§nì, d…le§itì;t‚ma;pý¡d;null
8043;nehr t roli;;;null
8043;nebìt d…le§itì;;;null
8044;politika;;pý¡d;null
8045;politika;vztahy na pracoviçti;§;null
8046;politika;politick‚ ud losti;§;null
8047;politika nezasahov n¡;;;null
8048;politika otevýenìch dveý¡;;;null
8049;dorazit;;dok;null
8049;doj¡t;pØçky;dok;null
8049;dojet;vozidlem;dok;null
8050;doj¡t;bìt vypotýebov n;dok;null
8051;doj¡t;;dok;null
8051;u§ nem¡t;;4p pý¡sl+ned;null
8052;pýestat fungovat;;dok+ned;null
8052;odej¡t;hovorovØ;dok;null
8052;doj¡t;baterie;dok;null
8053;pochopit, vçimnout si;;4p dok;null
8053;doj¡t;pochopit;4p dok;null
8053;docvaknout;hovorovØ;4p dok;null
8054;doj¡t;pochopit;3p dok;null
8055;vzr…st na;nØjakou hodnotu;4p;null
8055;doj¡t;sl vy apod.;2p;null
8056;doj¡t pro, zaj¡t pro;;4p dok;null
8056;sehnat;;4p dok;null
8057;dospØt k, doj¡t k;z vØru;3p;null
8057;dos hnout;z vØru;2p;null
8058;pýihodit se, st t se, ud t se;;;null
8058;doj¡t k;;3p;null
8059;sv¡tat, rozbýesknout se, doj¡t;n hle pochopit;3p;null
8060;doj¡t nØkomu;;;null
8060;uvØdomit si;;4p;null
8061;z pas;;m;null
8061;utk n¡;;s;null
8061;maŸ, meŸ;hovorovØ;m;null
8062;z pas;;m;null
8062;utk n¡;;s;null
8063;z pas;;m;null
8064;z pas;druh sportu;m;null
8065;boj za, z pas za;pýenesenØ;4p m;null
8066;pý telskì z pas;;pý¡d+m;null
8066;pý tel k;hovorovØ;m;null
8067;prohr t;;4p dok;null
8067;ztratit z pas;;dok;null
8068;soutØ§;;§;null
8068;z vod, z pas;sport;m;null
8069;prodat z pas;sport;4p dok;null
8070;rozhoduj¡c¡ utk n¡;;pý¡d+s;null
8070;rozhoduj¡c¡ z pas;;pý¡d+m;null
8071;z pas, tr‚nink;v boxu;m;null
8072;nav¡c;tak‚;pýisl;null
8072;nadto;kni§nØ;pý¡sl;null
8072;kromØ toho, k tomu;;pýedl+z jm;null
8073;dodateŸnì;pýidanì;pý¡d;null
8073;nav¡c;nesklonn‚;pý¡d;null
8074;nav¡c;;pý¡sl;null
8075;nav¡c;;pý¡sl;null
8075;extra;nesklonn‚;pý¡d;null
8075;mimoý dnì;;pý¡d;null
8076;nav¡c;;pý¡sl;null
8076;a k tomu;;sp+pýedl+z jm;null
8077;nav¡c;;;null
8077;jeçtØ k tomu;;;null
8078;tak‚, nav¡c;;pý¡sl;null
8078;k tomu;;pýedl+z jm;null
8079;kromØ toho;;pýedl+z jm;null
8079;nav¡c, nadto, mimoto;;pý¡sl;null
8080;nav¡c, nadto;;pý¡sl;null
8080;kromØ toho, mimo to;;pýedl+z jm;null
8080;a co v¡ce, a co v¡c;;pý¡sl;null
8081;rezervn¡, z lo§n¡, n hradn¡;;pý¡d;null
8081;extra, nav¡c;nesklonn‚;pý¡d;null
8082;nav¡c, nadto;;pý¡sl;null
8082;kromØ toho;;pýedl+z jm;null
8083;a co v¡c;;;null
8083;a nav¡c;;;null
8084;£plnØ, zcela, naprosto;;pý¡sl;null
8084;celì;;pý¡d;null
8085;£plnØ, naprosto, zcela;;pý¡sl;null
8086;£plnØ, zcela;;pý¡sl;null
8086;naprosto;absolutnØ;pý¡sl;null
8087;plnØ, zcela, naprosto, £plnØ;;pý¡sl;null
8088;£plnØ, zcela;;pý¡sl;null
8089;£plnØ, zcela;;pý¡sl;null
8090;£plnØ, zcela, cele;;pý¡sl;null
8091;£plnØ, naprosto, zcela;;pý¡sl;null
8092;£plnØ, zcela, naprosto;;pý¡sl;null
8093;£plnØ, zcela;;pý¡sl;null
8094;osamocenì;;;null
8094;zcela s m, £plnØ s m;;;null
8095;vçude;;;null
8095;vçude po;;;null
8095;po cel‚m;;;null
8095;£plnØ, zcela;bezezbytku;;null
8096;skrz na skrz;;;null
8096;zcela, £plnØ;;;null
8097;rozhodnØ proti, zcela proti;;3p;null
8098;ne zcela spr vnØ;;;null
8099;jedn n¡;;s mn;null
8099;co do ŸinØn¡;;z jm+pýedl+s;null
8100;jedn n¡, dØjstv¡;divadlo;s;null
8100;akt;;m;null
8101;vyjedn v n¡, jedn n¡, dohadov n¡;;s;null
8102;porada, konference;;§;null
8102;jedn n¡, zased n¡;;s;null
8103;chov n¡, jedn n¡;;s;null
8104;ý¡zen¡, jedn n¡;pr vnØ;s;null
8105;pýeruçit jedn n¡;u soudu;dok+s;null
8105;pýeruçovat jedn n¡;u soudu;ned+s;null
8105;udØlat pýest vku;u soudu;dok+§;null
8106;jedn n¡, vyjedn v n¡;;s;null
8107;program;;m;null
8107;poýad jedn n¡;;m+s;null
8107;agenda;;§;null
8108;vyjedn v n¡, jedn n¡;;s;null
8109;vìsledek jedn n¡;;pý¡d+s;null
8110;chov n¡, jedn n¡;;s;null
8111;bìt pýedmØtem jedn n¡;;;null
8111;bìt na poýadu jedn n¡;;;null
8112;postavit se do fronty;;;null
8112;Ÿekat;;;null
8113;Ÿekat, oŸek vat, pýedpokl dat;pýedpovØÔ;4p ned;null
8114;Ÿekat, oŸek vat;;4p dok;null
8115;Ÿekat na;na pýepojen¡ na oper tora;4p ned;null
8116;Ÿekat, vyŸk vat;;ned;null
8116;poŸkat;;dok;null
8117;Ÿekat na;;4p ned;null
8117;poŸkat na;;4p dok;null
8118;oŸek vat, Ÿekat na;;4p ned;null
8119;pochopitelnØ, samozýejmØ;;pý¡sl;null
8119;jak by se dalo Ÿekat;;;null
8119;jak by se dalo oŸek vat;;;null
8120;jak se dalo Ÿekat;;;null
8121;vyŸk vat;;4p;null
8121;Ÿekat na;;4p;null
8122;mo§n ;nejistota;pý¡sl;null
8122;asi;pravdØpodobnØ;pý¡sl;null
8122;snad;douf n¡;pý¡sl;null
8123;snad;v z poru;pý¡sl;null
8123;opravdu, skuteŸnØ, v §nØ;;pý¡sl;null
8123;fakt;hovorovØ;pý¡sl;null
8124;doufat;;ned;null
8124;snad;;pý¡sl;null
8125;mo§n , týeba, snad;;pý¡sl;null
8126;mo§n , snad;;pý¡sl;null
8127;no tedy!;;zvol;null
8127;to snad ne!;;zvol;null
8128;no tohle;rozladØnost;zvol;null
8128;no to snad ne;rozladØnost;zvol;null
8129;tvoýit;;4p ned;null
8129;vytvoýit;vyrobit;4p ned;null
8129;stvoýit;pýiv‚st k existenci;4p dok;null
8129;vytv ýet;vyrobit;4p ned;null
8130;tvoýit, vytv ýet;;4p ned;null
8130;vytvoýit, utvoýit;;4p dok;null
8131;vytvoýit;;4p dok;null
8131;tvoýit, vytv ýet;;4p ned;null
8131;udØlat, vyrobit;;4p dok;null
8131;dØlat, vyr bØt;;4p ned;null
8132;vytvoýit, vybudovat, vyvinout;;4p dok;null
8132;tvoýit, vyv¡jet;;4p ned;null
8133;tvoýit, vytv ýet;;4p ned;null
8133;vytvoýit;;4p dok;null
8134;formovat, tvoýit;m¡t vliv na osobnost;4p ned;null
8134;zformovat, utvoýit;m¡t vliv na osobnost;4p dok;null
8135;tvoýit z kony;;dok+m mn;null
8136;muzeum, museum;m¡sto pro expon ty;s;null
8137;galerie;;;null
8137;muzeum umØn¡;;;null
8138;£spØch;;m;null
8139;£spØch;;§;null
8139;£spØçnost;;§;null
8140;£spØch;;m;null
